Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine
4703866,LYCON Hellickson Pit,Construction Sand and Gravel,Abandoned,8/8/2024,Surface
4703867,Portable Screen and Screw,Construction Sand and Gravel,Intermittent,5/19/2020,Surface
4703869,PGA Screener,Construction Sand and Gravel,Abandoned,10/30/2025,Surface
4703870,Steckbauer Pit,Construction Sand and Gravel,Intermittent,8/21/2025,Surface
4703871,Countryside Woods,Construction Sand and Gravel,Intermittent,6/17/2020,Surface
4703872,Stripping/Restoration #1,Construction Sand and Gravel,Intermittent,5/21/2020,Surface
4703873,Rubble Master 120 HSI Crusher,Construction Sand and Gravel,Intermittent,5/22/2020,Surface
4703874,Stripping/Restoring# 2,Construction Sand and Gravel,Intermittent,6/2/2020,Surface
4703875,Wash Plant #4,Construction Sand and Gravel,Intermittent,6/2/2020,Surface
4703876,Portable Screening Plant,Construction Sand and Gravel,Intermittent,6/17/2020,Surface
4703877,PLANT #25,Construction Sand and Gravel,Intermittent,10/1/2020,Surface
4703878,McCloskey Mobile Screener #1602-306,Construction Sand and Gravel,Abandoned,3/7/2025,Surface
4703880,Rental Unit #2,Construction Sand and Gravel,Abandoned,2/1/2023,Surface
4703882,Agg. Resource LLC,Construction Sand and Gravel,Intermittent,10/1/2020,Surface
4703884,Kolarik Pit,"Sand, Common",Intermittent,9/24/2020,Surface
4703885,Wick Pit,Construction Sand and Gravel,Abandoned,11/6/2023,Surface
4703887,Plant #20,Construction Sand and Gravel,Intermittent,4/1/2021,Surface
4703888,Screening Plant,Construction Sand and Gravel,Intermittent,3/2/2021,Surface
4703890,Crusher #2,Construction Sand and Gravel,Intermittent,4/7/2021,Surface
4703891,"Nelson Diesel & Dozing, LLC",Construction Sand and Gravel,Intermittent,5/1/2021,Surface
4703892,Kordus Pit,Construction Sand and Gravel,Intermittent,5/1/2021,Surface
4703893,Portable Plant 3,Construction Sand and Gravel,Intermittent,4/21/2021,Surface
4703894,Dredge #1,Construction Sand and Gravel,Abandoned,7/1/2021,Surface
4703895,Plant 2,Construction Sand and Gravel,Intermittent,4/28/2022,Surface
4703896,Portable Plant #2,Construction Sand and Gravel,Intermittent,5/20/2021,Surface
4703897,Portable Plant #2,Construction Sand and Gravel,Abandoned,5/22/2021,Surface
4703899,JAW Sand and Gravel LLC,Construction Sand and Gravel,Intermittent,6/3/2021,Surface
4703900,Wies Pit,Construction Sand and Gravel,Intermittent,6/9/2021,Surface
4703901,Walton Sand and Gravel LLC,Construction Sand and Gravel,Intermittent,6/15/2021,Surface
4703903,Wash Plant #1,Construction Sand and Gravel,TempIdle,11/5/2025,Surface
4703905,Bloomfield Pit,"Sand, Common",Intermittent,8/20/2021,Surface
4703906,Shop Pit,Construction Sand and Gravel,Abandoned,7/21/2025,Surface
4703908,Masaba 6x20 Wash Plant SN#2016139,Construction Sand and Gravel,Intermittent,8/19/2021,Surface
4703909,KPIJCIE062,Construction Sand and Gravel,Abandoned,7/26/2024,Surface
4703911,Hwy I Wash Plant-Asphalt Plant,Construction Sand and Gravel,Intermittent,12/8/2021,Surface
4703912,Wash Plant-Maier,Construction Sand and Gravel,Intermittent,1/12/2022,Surface
4703914,Extec Screening Plant,Construction Sand and Gravel,Intermittent,11/24/2021,Surface
4703915,79-0117 KPI-JCI Tracked Jaw Crusher,Construction Sand and Gravel,Intermittent,1/12/2022,Surface
4703916,Masaba Washplant,"Sand, Common",Intermittent,3/10/2022,Surface
4703918,McCloskey R155 Portable Screen Plant,Construction Sand and Gravel,Intermittent,3/18/2022,Surface
4703919,County H Pit,"Sand, Common",Abandoned,9/19/2022,Surface
4703920,Crystal Lake Sand and Gravel,Construction Sand and Gravel,Abandoned,6/25/2025,Surface
4703921,Rip Rap Production,Construction Sand and Gravel,Abandoned,3/19/2025,Surface
4703922,KPI - JCI Plant ,Construction Sand and Gravel,Intermittent,5/5/2022,Surface
4703928,Unit # 806 Blender Bin,"Sand, Common",Abandoned,9/5/2024,Surface
4703929,Union Pit,Construction Sand and Gravel,Intermittent,2/1/2023,Surface
4703930,Eagle Wash Plant #1,Construction Sand and Gravel,Intermittent,11/3/2022,Surface
4703931,High View Sand & Gravel,"Sand, Common",Intermittent,2/2/2023,Surface
4703932,Harmon,"Sand, Common",Intermittent,3/21/2023,Surface
4703936,Crusher #1 24-36 Jaw,"Sand, Common",Intermittent,3/21/2023,Surface
4703937,Crusher #2 40-42 Jaw,"Sand, Common",Intermittent,3/21/2023,Surface
4703938,Mack Quarry,"Sand, Common",Intermittent,6/26/2023,Surface
4703940,Lippmann Dual King,Construction Sand and Gravel,Intermittent,4/13/2023,Surface
4703941,Plant #2,Construction Sand and Gravel,Abandoned,10/30/2025,Surface
4703942,Natso Screen Plant,Construction Sand and Gravel,Abandoned,7/2/2024,Surface
4703943,United Dredging Y102,Construction Sand and Gravel,Active,4/17/2025,Surface
4703944,Plant #3,Construction Sand and Gravel,Abandoned,10/30/2025,Surface
4703946,839 Masaba Wash Plant,Construction Sand and Gravel,Intermittent,11/6/2023,Surface
4703947,Sandvik Screen,Construction Sand and Gravel,Intermittent,8/23/2023,Surface
4703948,Hockers Pit,Construction Sand and Gravel,Intermittent,8/30/2023,Surface
4703949,Cochart Pit,Construction Sand and Gravel,Abandoned,10/1/2024,Surface
4703950,Frattalone Pit,"Sand, Common",Intermittent,11/20/2023,Surface
4703951,Portable Screen #1,"Sand, Common",Intermittent,4/24/2024,Surface
4703952,"Bulldozin, Inc","Sand, Common",Intermittent,7/22/2024,Surface
4703953,Pella Pit,"Sand, Common",Intermittent,4/1/2024,Surface
4703954,Sugar Creek,"Sand, Common",Intermittent,4/4/2024,Surface
4703956,Svoboda Pit,Construction Sand and Gravel,Intermittent,8/7/2024,Surface
4703957,Severson Pit ,"Sand, Common",Intermittent,7/22/2024,Surface
4703959,McCloskey RM 155 Screener,Construction Sand and Gravel,Intermittent,5/8/2024,Surface
4703960,Hatten Pit,Construction Sand and Gravel,Intermittent,7/22/2024,Surface
4703961,Portable Plant #2,Construction Sand and Gravel,Intermittent,7/22/2024,Surface
4703962,Wash Plant #2,Construction Sand and Gravel,Intermittent,7/22/2024,Surface
4703963,RM Mobile Impactor,Construction Sand and Gravel,Intermittent,8/8/2024,Surface
4703964,McGill Pit,Construction Sand and Gravel,Abandoned,6/26/2025,Surface
4703965,Tri County Pit,Construction Sand and Gravel,Intermittent,9/12/2024,Surface
4703966,Portable Wash Plant #2,Construction Sand and Gravel,Intermittent,2/7/2025,Surface
4703969,Plant # 21,Construction Sand and Gravel,Intermittent,1/11/2025,Surface
4703971,Terex Portable Crushing Spread,Construction Sand and Gravel,Intermittent,2/26/2025,Surface
4703973,202501,Construction Sand and Gravel,Intermittent,4/22/2025,Surface
4703974,Crusher #1,Construction Sand and Gravel,Intermittent,4/23/2025,Surface
4703978,Pegson XR400S,Construction Sand and Gravel,Intermittent,5/8/2025,Surface
4703979,Portable Screen #2,Construction Sand and Gravel,Intermittent,6/1/2025,Surface
4703981,Rubblemaster Screener,Construction Sand and Gravel,Intermittent,7/8/2025,Surface
4800244,Dygert Pit,Construction Sand and Gravel,Abandoned,12/16/1982,Surface
4800266,FEELY PIT WASH PLANT,Construction Sand and Gravel,Abandoned,4/15/2013,Surface
4800269,Justin Pit,Construction Sand and Gravel,Abandoned,3/18/1980,Surface
4800271,Crusher No 1,Construction Sand and Gravel,Abandoned,10/9/1985,Surface
4800273,SCREENING PLANT NO 2,Construction Sand and Gravel,Intermittent,10/1/2006,Surface
4800274,CODY LUMBER PIT,Construction Sand and Gravel,Intermittent,1/1/2024,Surface
4800276,Airport Pit,Construction Sand and Gravel,Abandoned,7/14/1983,Surface
4800278,Sand & Gravel Operations,Construction Sand and Gravel,Abandoned,11/28/1978,Surface
4800279,Huntley Pit,Construction Sand and Gravel,Abandoned,5/6/1985,Surface
4800280,Buffalo-Bull Creek Pit,Construction Sand and Gravel,Abandoned,3/16/1984,Surface
4800282,SYNDERGUARD PIT,Construction Sand and Gravel,Abandoned,2/27/2001,Surface
4800284,Mobile Crusher - 76-4034,Construction Sand and Gravel,Active,1/1/2024,Surface
4800285,Sand & Gravel,Construction Sand and Gravel,Abandoned,3/23/1979,Surface
4800287,CRUSHER NO 1,Construction Sand and Gravel,Abandoned,9/14/2023,Surface
4800289,MULLINAX SAND & GRAVEL PLANT,Construction Sand and Gravel,Active,5/1/2019,Surface
4800290,Portable Crusher,Construction Sand and Gravel,Abandoned,7/12/1996,Surface
4800291,Seahorn Brothers Sand And Gravel,Construction Sand and Gravel,Abandoned,6/17/1981,Surface
4800293,Rawlins Sand & Gravel Company,Construction Sand and Gravel,Abandoned,8/4/1986,Surface
4800294,Reynolds Pit,Construction Sand and Gravel,Abandoned,8/8/1978,Surface
4800296,Sanders Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,4/30/1985,Surface
4800297,Estvold Pit,Construction Sand and Gravel,Abandoned,11/22/2013,Surface
4800298,ALPINE PIT,Construction Sand and Gravel,Abandoned,12/1/2016,Surface
4800300,Teton Gravel & Wash Plant,Construction Sand and Gravel,Abandoned,4/17/1989,Surface
4800301,Crusher No 2,Construction Sand and Gravel,Abandoned,7/5/1989,Surface
4800302,Mk Block And Redimix Plant,Construction Sand and Gravel,Abandoned,5/8/1978,Surface
4800306,Sand & Gravel,Construction Sand and Gravel,Abandoned,9/21/1979,Surface
4800307,Faye Pit,Construction Sand and Gravel,Abandoned,6/17/1981,Surface
4800313,Sand & Gravel Operation,Construction Sand and Gravel,Abandoned,5/8/1978,Surface
4800328,Easterling Pit,Construction Sand and Gravel,Abandoned,12/20/1979,Surface
4800515,Sand & Gravel,Construction Sand and Gravel,Abandoned,5/29/1979,Surface
4800518,Yramius Paul Tracy Ranch,Construction Sand and Gravel,Abandoned,3/19/1980,Surface
4800519,Hereford Pit,Construction Sand and Gravel,Abandoned,11/17/1979,Surface
4800520,Training School Pit,Construction Sand and Gravel,Abandoned,10/25/1982,Surface
4800521,Buford Pit,Construction Sand and Gravel,Abandoned,7/16/1985,Surface
4800530,A6j,Construction Sand and Gravel,Abandoned,1/21/1987,Surface
4800560,A6j-2,Construction Sand and Gravel,Abandoned,1/21/1987,Surface
4800653,Seaton Earthmover Inc./ Chubb Springs,Construction Sand and Gravel,Intermittent,11/1/2021,Surface
4800657,South Pit,Construction Sand and Gravel,Abandoned,9/29/1983,Surface
4800671,PORTABLE SCREENING PLANT,Construction Sand and Gravel,TempIdle,7/11/2025,Surface
4800674,Hildebrand Pit,Construction Sand and Gravel,Abandoned,3/19/1980,Surface
4800715,Casper Pit,Construction Sand and Gravel,TempIdle,4/9/2025,Surface
4800773,Mccard Pit No 1,Construction Sand and Gravel,Abandoned,7/16/1979,Surface
4800774,WASH PLANT,Construction Sand and Gravel,Abandoned,12/14/2020,Surface
4800777,Worland Wash Plant ,Construction Sand and Gravel,Intermittent,8/1/2016,Surface
4800780,TORRINGTON CEMENT PIT,Construction Sand and Gravel,Abandoned,12/3/1997,Surface
4800819,Labarge Pit Or Underpass Pit,Construction Sand and Gravel,Abandoned,2/16/1982,Surface
4800957,SINCLAIR PIT,Construction Sand and Gravel,Abandoned,6/26/2025,Surface
4800976,Gros Ventre Pit,Construction Sand and Gravel,Abandoned,1/4/1979,Surface
4800980,Teton Pit #1,Construction Sand and Gravel,Abandoned,4/14/1989,Surface
4801017,Park County Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,8/3/1978,Surface
4801024,Dredge 1,Construction Sand and Gravel,Intermittent,2/1/2022,Surface
4801026,A R Fertig Pit,Construction Sand and Gravel,Abandoned,10/2/1979,Surface
4801031,Bondurant Pit,Construction Sand and Gravel,Abandoned,4/4/1978,Surface
4801032,Walton Pit,Construction Sand and Gravel,Abandoned,1/4/1979,Surface
4801037,Hacker Pit,Construction Sand and Gravel,Abandoned,8/8/1978,Surface
4801038,SHRIVER GRAVEL,Construction Sand and Gravel,Abandoned,1/22/2002,Surface
4801039,Sulenta Sand & Gravel,Construction Sand and Gravel,Abandoned,7/5/1989,Surface
4801047,Carmen Pit,Construction Sand and Gravel,Abandoned,6/12/1980,Surface
4801048,Douglas Wash Plant,Construction Sand and Gravel,TempIdle,11/7/2025,Surface
4801049,Lisco Pit,Construction Sand and Gravel,Abandoned,4/30/1985,Surface
4801050,Riverton Pit,Construction Sand and Gravel,Abandoned,3/23/1983,Surface
4801057,Jones Pit,Construction Sand and Gravel,Abandoned,3/19/1980,Surface
4801067,Underwood Pit,Construction Sand and Gravel,Abandoned,12/14/1978,Surface
4801069,Campbell County Crusher,Construction Sand and Gravel,TempIdle,12/19/2024,Surface
4801074,Pat O'Hara Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,2/28/1984,Surface
4801075,Althoff Sand & Gravel Pit,Construction Sand and Gravel,Abandoned,3/23/1976,Surface
4801089,Fawcet Pit No 2,Construction Sand and Gravel,Abandoned,7/12/1983,Surface
4801092,Soest Pit,Construction Sand and Gravel,Abandoned,11/14/1980,Surface
4801094,Rim Rock Ranch Pit,Construction Sand and Gravel,Abandoned,7/10/1985,Surface
4801097,Fisherman Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,5/8/1978,Surface
4801102,Crusher No 1,Construction Sand and Gravel,Abandoned,7/18/1986,Surface
4801104,Crusher #1,Construction Sand and Gravel,Abandoned,8/18/1994,Surface
4801106,Sheridan Airport Pit,Construction Sand and Gravel,Abandoned,10/29/1983,Surface
4801107,Carter Pit,Construction Sand and Gravel,Abandoned,11/19/1987,Surface
4801108,Platte County Pit,Construction Sand and Gravel,Abandoned,3/19/1980,Surface
4801111,Wright Pit,Construction Sand and Gravel,Abandoned,12/14/1978,Surface
4801112,Innes Pit,Construction Sand and Gravel,Abandoned,12/14/1978,Surface
4801129,Western Farms Pit,Construction Sand and Gravel,Abandoned,7/1/1980,Surface
4801134,Cross H Mesa D Pit,Construction Sand and Gravel,Abandoned,1/17/1983,Surface
4801137,J B Frost Pit,Construction Sand and Gravel,Abandoned,10/22/1982,Surface
4801140,Lathrop L-3 Pit,Construction Sand and Gravel,Abandoned,6/19/1981,Surface
4801141,Evans No 1 Pit,Construction Sand and Gravel,Active,6/21/2017,Surface
4801143,Lidstrom Pit #1,Construction Sand and Gravel,Abandoned,4/17/1989,Surface
4801149,Black Rock Pit,Construction Sand and Gravel,Abandoned,1/4/1979,Surface
4801150,Burkhardt Pit,Construction Sand and Gravel,Abandoned,10/22/1980,Surface
4801151,Hornet Pit,Construction Sand and Gravel,Abandoned,10/11/1979,Surface
4801152,Morris Construction Pit,Construction Sand and Gravel,Abandoned,12/13/1978,Surface
4801153,Grieves Pit,Construction Sand and Gravel,Abandoned,1/18/1979,Surface
4801155,Owen'S Pit,Construction Sand and Gravel,Abandoned,11/15/1979,Surface
4801156,Midvale Irrigation Pit,Construction Sand and Gravel,Abandoned,7/12/1983,Surface
4801157,Mc Kamey Pit No 2 Or Mc Kamey Pit,Construction Sand and Gravel,Abandoned,3/23/1983,Surface
4801160,Yeoman Crushing Plant,Construction Sand and Gravel,Abandoned,3/19/1980,Surface
4801162,Graham Ranch Pit,Construction Sand and Gravel,Abandoned,4/16/1979,Surface
4801163,Sink Hole Pit,Construction Sand and Gravel,Abandoned,9/8/1978,Surface
4801164,Milford Pit,Construction Sand and Gravel,Abandoned,8/10/1983,Surface
4801165,Sun Ray Pit,Construction Sand and Gravel,Abandoned,8/14/1978,Surface
4801166,Jarreal Gravel Pit,Construction Sand and Gravel,Abandoned,4/14/1978,Surface
4801168,Simmon Stockpile,Construction Sand and Gravel,Abandoned,9/21/1979,Surface
4801169,Wright Pit,Construction Sand and Gravel,Abandoned,3/19/1980,Surface
4801170,Kjilbertson Pit,Construction Sand and Gravel,Abandoned,5/8/1978,Surface
4801171,Section 20 Pit,Construction Sand and Gravel,Abandoned,10/15/1980,Surface
4801182,Willis Young Cement & Gravel,Construction Sand and Gravel,Abandoned,2/12/1981,Surface
4801183,Younglove Pit,Construction Sand and Gravel,Abandoned,2/12/1981,Surface
4801184,Mc Garvin-Moberly Construction Company,Construction Sand and Gravel,Abandoned,12/16/1982,Surface
4801189,Evans Wash Plant,Construction Sand and Gravel,Intermittent,11/1/2023,Surface
4801197,Dutton Pit,Construction Sand and Gravel,Abandoned,8/28/1979,Surface
4801198,Arno Pit,Construction Sand and Gravel,Abandoned,3/19/1980,Surface
4801201,Abbott Sand And Gravel Pit,Construction Sand and Gravel,Abandoned,2/12/1979,Surface
4801202,Kay Pit,Construction Sand and Gravel,Abandoned,3/19/1980,Surface
4801205,John Christian Pit,Construction Sand and Gravel,Abandoned,8/10/1983,Surface
4801206,Crusher No 1,Construction Sand and Gravel,Abandoned,8/10/1983,Surface
4801207,Anderson Pit,Construction Sand and Gravel,Abandoned,6/17/1981,Surface
4801208,Robertson Pit,Construction Sand and Gravel,Abandoned,9/15/1981,Surface
4801209,Clark Pit,Construction Sand and Gravel,Abandoned,6/22/1981,Surface
4801212,Brokaw Pit,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
4801213,Countryman Pit,Construction Sand and Gravel,Abandoned,2/13/1979,Surface
4801214,Fort Fetterman Pit,Construction Sand and Gravel,Abandoned,5/10/1985,Surface
4801216,Le Bar Gravel Pit,Construction Sand and Gravel,Abandoned,6/17/1981,Surface
4801217,County Line Pit,Construction Sand and Gravel,Abandoned,5/11/1979,Surface
4801219,State Pit,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
4801220,Rock River State Pit,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
4801221,Daniels Pit,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
4801222,Sand Creek Pit,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
4801223,Cellers Pit,Construction Sand and Gravel,Abandoned,5/4/1981,Surface
4801224,Sparrow Hawk Pit,Construction Sand and Gravel,Abandoned,1/28/1980,Surface
4801225,Fort Fetterman Pit,Construction Sand and Gravel,Abandoned,7/27/1987,Surface
4801226,Bradshaw Pit,Construction Sand and Gravel,Abandoned,10/1/1980,Surface
4801227,Wintermote Pit,Construction Sand and Gravel,Abandoned,5/17/1979,Surface
4801229,Geis Scoria Pit #1,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
4801230,Durham Neat Co,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
4801232,Kunau Pit,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
4801233,Roby Pit,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
4801234,Banks Silver Creek Pit,Construction Sand and Gravel,Abandoned,10/17/1980,Surface
